"year","sex","val","max","min","region_name"
2026,"Male",0.00609316162539163,0.00761645203173954,0.00456987121904372,"Northern Cape"
2027,"Male",0.00609316162539163,0.00761645203173954,0.00456987121904372,"Northern Cape"
2028,"Male",0.00609316162539163,0.00761645203173954,0.00456987121904372,"Northern Cape"
1990,"Female",0.00344443783452708,0.00430554729315885,0.00258332837589531,"Eastern Cape"
1990,"Male",0.00560083978066233,0.00700104972582792,0.00420062983549675,"Eastern Cape"
1991,"Female",0.00328274423398947,0.00410343029248684,0.00246205817549211,"Eastern Cape"
1991,"Male",0.00628892103512617,0.00786115129390771,0.00471669077634462,"Eastern Cape"
1992,"Female",0.0038479424461315,0.00480992805766438,0.00288595683459863,"Eastern Cape"
1992,"Male",0.00656692346859807,0.00820865433574759,0.00492519260144856,"Eastern Cape"
1993,"Female",0.00346515637314749,0.00433144546643436,0.00259886727986062,"Eastern Cape"
1993,"Male",0.00681019189634476,0.00851273987043095,0.00510764392225857,"Eastern Cape"
1994,"Female",0.00370370351002659,0.00462962938753324,0.00277777763251995,"Eastern Cape"
1994,"Male",0.00700924215546219,0.00876155269432774,0.00525693161659664,"Eastern Cape"
1995,"Female",0.00301415463927849,0.00376769329909811,0.00226061597945887,"Eastern Cape"
1995,"Male",0.00796914352462033,0.00996142940577541,0.00597685764346525,"Eastern Cape"
1996,"Female",0.00307532430577529,0.00384415538221912,0.00230649322933147,"Eastern Cape"
1996,"Male",0.00887060058138977,0.0110882507267372,0.00665295043604233,"Eastern Cape"
1997,"Female",0.00337059909206793,0.00421324886508492,0.00252794931905095,"Eastern Cape"
1997,"Male",0.00869968649184207,0.0108746081148026,0.00652476486888155,"Eastern Cape"
1998,"Female",0.00384153938554092,0.00480192423192615,0.00288115453915569,"Eastern Cape"
1998,"Male",0.0102705832407496,0.012838229050937,0.00770293743056221,"Eastern Cape"
1999,"Female",0.00388896022976347,0.00486120028720433,0.0029167201723226,"Eastern Cape"
1999,"Male",0.0100903163447509,0.0126128954309387,0.00756773725856319,"Eastern Cape"
2000,"Female",0.00452030122193735,0.00565037652742169,0.00339022591645301,"Eastern Cape"
2000,"Male",0.0108592007234508,0.0135740009043135,0.00814440054258809,"Eastern Cape"
2001,"Female",0.00442046023210718,0.00552557529013398,0.00331534517408039,"Eastern Cape"
2001,"Male",0.0106253850782163,0.0132817313477704,0.00796903880866223,"Eastern Cape"
2002,"Female",0.00456109803471548,0.00570137254339435,0.00342082352603661,"Eastern Cape"
2002,"Male",0.0106768002578899,0.0133460003223623,0.00800760019341741,"Eastern Cape"
2003,"Female",0.00464060902696186,0.00580076128370232,0.00348045677022139,"Eastern Cape"
2003,"Male",0.0106561017374047,0.0133201271717559,0.00799207630305353,"Eastern Cape"
2004,"Female",0.00457247936688423,0.00571559920860529,0.00342935952516318,"Eastern Cape"
2004,"Male",0.0105020235070546,0.0131275293838183,0.00787651763029098,"Eastern Cape"
2005,"Female",0.00436225308713959,0.00545281635892449,0.00327168981535469,"Eastern Cape"
2005,"Male",0.0102114288601867,0.0127642860752334,0.00765857164514001,"Eastern Cape"
2006,"Female",0.00427415977329867,0.00534269971662333,0.003205619829974,"Eastern Cape"
2006,"Male",0.0101587959318575,0.0126984949148219,0.00761909694889314,"Eastern Cape"
2007,"Female",0.00352129153371548,0.00440161441714435,0.00264096865028661,"Eastern Cape"
2007,"Male",0.0092116977799572,0.0115146222249465,0.0069087733349679,"Eastern Cape"
2008,"Female",0.00317282931891322,0.00396603664864153,0.00237962198918492,"Eastern Cape"
2008,"Male",0.00868547916280097,0.0108568489535012,0.00651410937210072,"Eastern Cape"
2009,"Female",0.0030658690024558,0.00383233625306975,0.00229940175184185,"Eastern Cape"
2009,"Male",0.00840218084352366,0.0105027260544046,0.00630163563264275,"Eastern Cape"
2010,"Female",0.00325517561811875,0.00406896952264844,0.00244138171358907,"Eastern Cape"
2010,"Male",0.00844193807030942,0.0105524225878868,0.00633145355273207,"Eastern Cape"
2011,"Female",0.00259062518478448,0.0032382814809806,0.00194296888858836,"Eastern Cape"
2011,"Male",0.00737260864938141,0.00921576081172676,0.00552945648703605,"Eastern Cape"
2012,"Female",0.00224878529192494,0.00281098161490617,0.0016865889689437,"Eastern Cape"
2012,"Male",0.00678701523584649,0.00848376904480811,0.00509026142688487,"Eastern Cape"
2013,"Female",0.00230553869110912,0.00288192336388639,0.00172915401833184,"Eastern Cape"
2013,"Male",0.00674717876176023,0.00843397345220029,0.00506038407132017,"Eastern Cape"
2014,"Female",0.00252004221213677,0.00315005276517097,0.00189003165910258,"Eastern Cape"
2014,"Male",0.00723278760398572,0.00904098450498215,0.00542459070298929,"Eastern Cape"
2015,"Female",0.00231312210611325,0.00289140263264157,0.00173484157958494,"Eastern Cape"
2015,"Male",0.00726735722751435,0.00908419653439294,0.00545051792063577,"Eastern Cape"
2016,"Female",0.00203803103972272,0.0025475387996534,0.00152852327979204,"Eastern Cape"
2016,"Male",0.0065550426807285,0.00819380335091063,0.00491628201054638,"Eastern Cape"
2017,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2017,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2018,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2019,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2020,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2021,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2022,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2023,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2024,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2025,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2026,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2027,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2028,"Female",0.00192782996100847,0.00240978745126059,0.00144587247075635,"Eastern Cape"
2018,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2019,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2020,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2021,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2022,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2023,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2024,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2025,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2026,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2027,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
2028,"Male",0.00632789778770739,0.00790987223463423,0.00474592334078054,"Eastern Cape"
1990,"Female",0.00401790502878676,0.00502238128598346,0.00301342877159007,"Gauteng"
1990,"Male",0.00768196863880763,0.00960246079850954,0.00576147647910573,"Gauteng"
1991,"Female",0.00379746937207458,0.00474683671509323,0.00284810202905594,"Gauteng"
1991,"Male",0.00752242103716644,0.00940302629645805,0.00564181577787483,"Gauteng"
1992,"Female",0.00422059262180955,0.00527574077726194,0.00316544446635717,"Gauteng"
1992,"Male",0.00790486373202605,0.00988107966503256,0.00592864779901954,"Gauteng"
1993,"Female",0.00326976990224411,0.00408721237780514,0.00245232742668308,"Gauteng"
1993,"Male",0.00710840531660962,0.00888550664576202,0.00533130398745721,"Gauteng"
1994,"Female",0.00336409579836301,0.00420511974795376,0.00252307184877226,"Gauteng"
1994,"Male",0.00688495984582581,0.00860619980728226,0.00516371988436936,"Gauteng"
1995,"Female",0.00338108963633548,0.00422636204541935,0.00253581722725161,"Gauteng"
1995,"Male",0.00686942593711682,0.00858678242139603,0.00515206945283762,"Gauteng"
1996,"Female",0.0030011773266288,0.00375147165828601,0.0022508829949716,"Gauteng"
1996,"Male",0.00664606220039216,0.00830757775049019,0.00498454665029412,"Gauteng"
1997,"Female",0.00335039729496497,0.00418799661870621,0.00251279797122373,"Gauteng"
1997,"Male",0.00779029130174245,0.00973786412717806,0.00584271847630683,"Gauteng"
1998,"Female",0.00314973721371776,0.0039371715171472,0.00236230291028832,"Gauteng"
1998,"Male",0.00662143762230218,0.00827679702787772,0.00496607821672663,"Gauteng"
1999,"Female",0.00301791279215143,0.00377239099018929,0.00226343459411357,"Gauteng"
1999,"Male",0.00601559422799618,0.00751949278499523,0.00451169567099714,"Gauteng"
2000,"Female",0.00283865164149683,0.00354831455187103,0.00212898873112262,"Gauteng"
2000,"Male",0.00544126862852037,0.00680158578565046,0.00408095147139028,"Gauteng"
2001,"Female",0.00260686426639363,0.00325858033299204,0.00195514819979522,"Gauteng"
2001,"Male",0.00497302358299771,0.00621627947874714,0.00372976768724828,"Gauteng"
2002,"Female",0.00250615899802849,0.00313269874753561,0.00187961924852137,"Gauteng"
2002,"Male",0.00467030785015661,0.00583788481269576,0.00350273088761746,"Gauteng"
2003,"Female",0.0024288473134952,0.003036059141869,0.0018216354851214,"Gauteng"
2003,"Male",0.0044139192449823,0.00551739905622787,0.00331043943373672,"Gauteng"
2004,"Female",0.00235089622469382,0.00293862028086728,0.00176317216852036,"Gauteng"
2004,"Male",0.00415875588645601,0.00519844485807002,0.00311906691484201,"Gauteng"
2005,"Female",0.00225195649933383,0.00281494562416729,0.00168896737450037,"Gauteng"
2005,"Male",0.00396441737656397,0.00495552172070496,0.00297331303242298,"Gauteng"
2006,"Female",0.00223831019358764,0.00279788774198455,0.00167873264519073,"Gauteng"
2006,"Male",0.00384220717181534,0.00480275896476917,0.0028816553788615,"Gauteng"
2007,"Female",0.00217506032747645,0.00271882540934556,0.00163129524560734,"Gauteng"
2007,"Male",0.00377590289992012,0.00471987862490015,0.00283192717494009,"Gauteng"
2008,"Female",0.00212888619325963,0.00266110774157454,0.00159666464494472,"Gauteng"
2008,"Male",0.00367892724001702,0.00459865905002128,0.00275919543001277,"Gauteng"
2009,"Female",0.0021050962371101,0.00263137029638762,0.00157882217783257,"Gauteng"
2009,"Male",0.00349598993883945,0.00436998742354931,0.00262199245412958,"Gauteng"
2010,"Female",0.0021260945150385,0.00265761814379812,0.00159457088627887,"Gauteng"
2010,"Male",0.00335356890701508,0.00419196113376885,0.00251517668026131,"Gauteng"
2011,"Female",0.00206701658248101,0.00258377072810126,0.00155026243686076,"Gauteng"
2011,"Male",0.00320390134797824,0.0040048766849728,0.00240292601098368,"Gauteng"
2012,"Female",0.00201821530424998,0.00252276913031247,0.00151366147818748,"Gauteng"
2012,"Male",0.00328446540978892,0.00410558176223615,0.00246334905734169,"Gauteng"
2013,"Female",0.00201814249145149,0.00252267811431436,0.00151360686858862,"Gauteng"
2013,"Male",0.0033438598587392,0.004179824823424,0.0025078948940544,"Gauteng"
2014,"Female",0.0020225120426615,0.00252814005332688,0.00151688403199613,"Gauteng"
2014,"Male",0.00339397293541441,0.00424246616926801,0.00254547970156081,"Gauteng"
2015,"Female",0.00201235444183713,0.00251544305229641,0.00150926583137785,"Gauteng"
2015,"Male",0.00342738341122399,0.00428422926402999,0.00257053755841799,"Gauteng"
2016,"Female",0.00199022170511893,0.00248777713139866,0.0014926662788392,"Gauteng"
2016,"Male",0.00341073414157061,0.00426341767696326,0.00255805060617796,"Gauteng"
2017,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2017,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2018,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2019,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2020,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2021,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2022,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2023,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2024,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2025,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2026,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2027,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2028,"Female",0.00195676298476917,0.00244595373096147,0.00146757223857688,"Gauteng"
2018,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2019,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2020,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2021,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2022,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2023,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2024,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2025,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2026,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2027,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
2028,"Male",0.00347936044650662,0.00434920055813327,0.00260952033487996,"Gauteng"
1990,"Female",0.00452057001806176,0.0056507125225772,0.00339042751354632,"Free State"
1990,"Male",0.00801899582933065,0.0100237447866633,0.00601424687199799,"Free State"
1991,"Female",0.00435810204263299,0.00544762755329124,0.00326857653197474,"Free State"
1991,"Male",0.00787206816476946,0.00984008520596183,0.0059040511235771,"Free State"
1992,"Female",0.00490330381054574,0.00612912976318218,0.00367747785790931,"Free State"
1992,"Male",0.00813587481016565,0.0101698435127071,0.00610190610762423,"Free State"
1993,"Female",0.00429459696669009,0.00536824620836261,0.00322094772501757,"Free State"
1993,"Male",0.00766635317583536,0.00958294146979419,0.00574976488187652,"Free State"
1994,"Female",0.00434799476128275,0.00543499345160344,0.00326099607096206,"Free State"
1994,"Male",0.00679957953888109,0.00849947442360137,0.00509968465416082,"Free State"
1995,"Female",0.00347245506459512,0.0043405688307439,0.00260434129844634,"Free State"
1995,"Male",0.00682377449213738,0.00852971811517173,0.00511783086910304,"Free State"
1996,"Female",0.00239827410229151,0.00299784262786439,0.00179870557671863,"Free State"
1996,"Male",0.00724898305385756,0.00906122881732195,0.00543673729039317,"Free State"
1997,"Female",0.0033143620170867,0.00414295252135837,0.00248577151281502,"Free State"
1997,"Male",0.00725694444312883,0.00907118055391104,0.00544270833234662,"Free State"
1998,"Female",0.00368702187643795,0.00460877734554743,0.00276526640732846,"Free State"
1998,"Male",0.00768151085912715,0.00960188857390894,0.00576113314434537,"Free State"
1999,"Female",0.00379534765980912,0.0047441845747614,0.00284651074485684,"Free State"
1999,"Male",0.00813000479670248,0.0101625059958781,0.00609750359752686,"Free State"
2000,"Female",0.00448086731001251,0.00560108413751564,0.00336065048250939,"Free State"
2000,"Male",0.00901789570847292,0.0112723696355911,0.00676342178135469,"Free State"
2001,"Female",0.00454675877589867,0.00568344846987333,0.003410069081924,"Free State"
2001,"Male",0.00976298484777384,0.0122037310597173,0.00732223863583038,"Free State"
2002,"Female",0.00518912583193518,0.00648640728991898,0.00389184437395139,"Free State"
2002,"Male",0.0105702680137701,0.0132128350172126,0.00792770101032754,"Free State"
2003,"Female",0.00636264268371282,0.00795330335464103,0.00477198201278462,"Free State"
2003,"Male",0.0122180930176631,0.0152726162720789,0.00916356976324732,"Free State"
2004,"Female",0.00718741259696388,0.00898426574620485,0.00539055944772291,"Free State"
2004,"Male",0.013246069982329,0.0165575874779112,0.00993455248674674,"Free State"
2005,"Female",0.00741822361715339,0.00927277952144174,0.00556366771286505,"Free State"
2005,"Male",0.0135934847857336,0.016991855982167,0.0101951135893002,"Free State"
2006,"Female",0.0072181439763486,0.00902267997043575,0.00541360798226145,"Free State"
2006,"Male",0.0132539051761947,0.0165673814702434,0.00994042888214602,"Free State"
2007,"Female",0.00650629568770086,0.00813286960962607,0.00487972176577564,"Free State"
2007,"Male",0.0129218406098989,0.0161523007623737,0.0096913804574242,"Free State"
2008,"Female",0.00620425859556137,0.00775532324445171,0.00465319394667103,"Free State"
2008,"Male",0.012481599847493,0.0156019998093663,0.00936119988561977,"Free State"
2009,"Female",0.00597429103891255,0.00746786379864069,0.00448071827918442,"Free State"
2009,"Male",0.0120374687663153,0.0150468359578942,0.00902810157473649,"Free State"
2010,"Female",0.00508783180088108,0.00635978975110135,0.00381587385066081,"Free State"
2010,"Male",0.0106452345668003,0.0133065432085003,0.0079839259251002,"Free State"
2011,"Female",0.00397543486119728,0.0049692935764966,0.00298157614589796,"Free State"
2011,"Male",0.00910916515838962,0.011386456447987,0.00683187386879221,"Free State"
2012,"Female",0.00298116415538787,0.00372645519423484,0.0022358731165409,"Free State"
2012,"Male",0.0076133198857121,0.00951664985714012,0.00570998991428407,"Free State"
2013,"Female",0.00274255620374598,0.00342819525468248,0.00205691715280949,"Free State"
2013,"Male",0.00702670675102776,0.0087833834387847,0.00527003006327082,"Free State"
2014,"Female",0.00274076403953998,0.00342595504942497,0.00205557302965498,"Free State"
2014,"Male",0.00674409517445995,0.00843011896807494,0.00505807138084497,"Free State"
2015,"Female",0.00270396654506809,0.00337995818133511,0.00202797490880107,"Free State"
2015,"Male",0.00662687963355478,0.00828359954194347,0.00497015972516608,"Free State"
2016,"Female",0.00271479622030793,0.00339349527538491,0.00203609716523095,"Free State"
2016,"Male",0.00664042453411893,0.00830053066764866,0.0049803184005892,"Free State"
2017,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2017,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2018,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2019,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2020,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2021,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2022,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2023,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2024,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2025,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2026,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2027,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2028,"Female",0.00267556140860523,0.00334445176075654,0.00200667105645392,"Free State"
2018,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2019,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2020,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2021,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2022,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2023,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2024,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2025,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2026,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2027,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
2028,"Male",0.0067601829837797,0.00845022872972462,0.00507013723783477,"Free State"
