"","region_name","TB_compartment","DR_compartment","HIV_compartment","G_compartment","compartment_id","dcompartment_id","total_pop"
"602","Northern Cape",3,2,1,2,"N_ 3 _ 2 _ 1 _ 2","dN_ 3 _ 2 _ 1 _ 2",749.848644078193
"603","Northern Cape",3,2,2,1,"N_ 3 _ 2 _ 2 _ 1","dN_ 3 _ 2 _ 2 _ 1",0
"604","Northern Cape",3,2,2,2,"N_ 3 _ 2 _ 2 _ 2","dN_ 3 _ 2 _ 2 _ 2",0
"605","Northern Cape",3,2,3,1,"N_ 3 _ 2 _ 3 _ 1","dN_ 3 _ 2 _ 3 _ 1",0
"606","Northern Cape",3,2,3,2,"N_ 3 _ 2 _ 3 _ 2","dN_ 3 _ 2 _ 3 _ 2",0
"607","Northern Cape",3,2,4,1,"N_ 3 _ 2 _ 4 _ 1","dN_ 3 _ 2 _ 4 _ 1",0
"608","Northern Cape",3,2,4,2,"N_ 3 _ 2 _ 4 _ 2","dN_ 3 _ 2 _ 4 _ 2",0
"609","Northern Cape",4,1,1,1,"N_ 4 _ 1 _ 1 _ 1","dN_ 4 _ 1 _ 1 _ 1",0
"610","Northern Cape",4,1,1,2,"N_ 4 _ 1 _ 1 _ 2","dN_ 4 _ 1 _ 1 _ 2",0
"611","Northern Cape",4,1,2,1,"N_ 4 _ 1 _ 2 _ 1","dN_ 4 _ 1 _ 2 _ 1",0
"612","Northern Cape",4,1,2,2,"N_ 4 _ 1 _ 2 _ 2","dN_ 4 _ 1 _ 2 _ 2",0
"613","Northern Cape",4,1,3,1,"N_ 4 _ 1 _ 3 _ 1","dN_ 4 _ 1 _ 3 _ 1",0
"614","Northern Cape",4,1,3,2,"N_ 4 _ 1 _ 3 _ 2","dN_ 4 _ 1 _ 3 _ 2",0
"615","Northern Cape",4,1,4,1,"N_ 4 _ 1 _ 4 _ 1","dN_ 4 _ 1 _ 4 _ 1",0
"616","Northern Cape",4,1,4,2,"N_ 4 _ 1 _ 4 _ 2","dN_ 4 _ 1 _ 4 _ 2",0
"617","Northern Cape",4,2,1,1,"N_ 4 _ 2 _ 1 _ 1","dN_ 4 _ 2 _ 1 _ 1",0
"618","Northern Cape",4,2,1,2,"N_ 4 _ 2 _ 1 _ 2","dN_ 4 _ 2 _ 1 _ 2",0
"619","Northern Cape",4,2,2,1,"N_ 4 _ 2 _ 2 _ 1","dN_ 4 _ 2 _ 2 _ 1",0
"620","Northern Cape",4,2,2,2,"N_ 4 _ 2 _ 2 _ 2","dN_ 4 _ 2 _ 2 _ 2",0
"621","Northern Cape",4,2,3,1,"N_ 4 _ 2 _ 3 _ 1","dN_ 4 _ 2 _ 3 _ 1",0
"622","Northern Cape",4,2,3,2,"N_ 4 _ 2 _ 3 _ 2","dN_ 4 _ 2 _ 3 _ 2",0
"623","Northern Cape",4,2,4,1,"N_ 4 _ 2 _ 4 _ 1","dN_ 4 _ 2 _ 4 _ 1",0
"624","Northern Cape",4,2,4,2,"N_ 4 _ 2 _ 4 _ 2","dN_ 4 _ 2 _ 4 _ 2",0
"625","Northern Cape",5,1,1,1,"N_ 5 _ 1 _ 1 _ 1","dN_ 5 _ 1 _ 1 _ 1",0
"626","Northern Cape",5,1,1,2,"N_ 5 _ 1 _ 1 _ 2","dN_ 5 _ 1 _ 1 _ 2",0
"627","Northern Cape",5,1,2,1,"N_ 5 _ 1 _ 2 _ 1","dN_ 5 _ 1 _ 2 _ 1",0
"628","Northern Cape",5,1,2,2,"N_ 5 _ 1 _ 2 _ 2","dN_ 5 _ 1 _ 2 _ 2",0
"629","Northern Cape",5,1,3,1,"N_ 5 _ 1 _ 3 _ 1","dN_ 5 _ 1 _ 3 _ 1",0
"630","Northern Cape",5,1,3,2,"N_ 5 _ 1 _ 3 _ 2","dN_ 5 _ 1 _ 3 _ 2",0
"631","Northern Cape",5,1,4,1,"N_ 5 _ 1 _ 4 _ 1","dN_ 5 _ 1 _ 4 _ 1",0
"632","Northern Cape",5,1,4,2,"N_ 5 _ 1 _ 4 _ 2","dN_ 5 _ 1 _ 4 _ 2",0
"633","Northern Cape",5,2,1,1,"N_ 5 _ 2 _ 1 _ 1","dN_ 5 _ 2 _ 1 _ 1",0
"634","Northern Cape",5,2,1,2,"N_ 5 _ 2 _ 1 _ 2","dN_ 5 _ 2 _ 1 _ 2",0
"635","Northern Cape",5,2,2,1,"N_ 5 _ 2 _ 2 _ 1","dN_ 5 _ 2 _ 2 _ 1",0
"636","Northern Cape",5,2,2,2,"N_ 5 _ 2 _ 2 _ 2","dN_ 5 _ 2 _ 2 _ 2",0
"637","Northern Cape",5,2,3,1,"N_ 5 _ 2 _ 3 _ 1","dN_ 5 _ 2 _ 3 _ 1",0
"638","Northern Cape",5,2,3,2,"N_ 5 _ 2 _ 3 _ 2","dN_ 5 _ 2 _ 3 _ 2",0
"639","Northern Cape",5,2,4,1,"N_ 5 _ 2 _ 4 _ 1","dN_ 5 _ 2 _ 4 _ 1",0
"640","Northern Cape",5,2,4,2,"N_ 5 _ 2 _ 4 _ 2","dN_ 5 _ 2 _ 4 _ 2",0
"641","Northern Cape",6,1,1,1,"N_ 6 _ 1 _ 1 _ 1","dN_ 6 _ 1 _ 1 _ 1",112.85674475485
"642","Northern Cape",6,1,1,2,"N_ 6 _ 1 _ 1 _ 2","dN_ 6 _ 1 _ 1 _ 2",451.011976331467
"643","Northern Cape",6,1,2,1,"N_ 6 _ 1 _ 2 _ 1","dN_ 6 _ 1 _ 2 _ 1",0
"644","Northern Cape",6,1,2,2,"N_ 6 _ 1 _ 2 _ 2","dN_ 6 _ 1 _ 2 _ 2",0
"645","Northern Cape",6,1,3,1,"N_ 6 _ 1 _ 3 _ 1","dN_ 6 _ 1 _ 3 _ 1",0
"646","Northern Cape",6,1,3,2,"N_ 6 _ 1 _ 3 _ 2","dN_ 6 _ 1 _ 3 _ 2",0
"647","Northern Cape",6,1,4,1,"N_ 6 _ 1 _ 4 _ 1","dN_ 6 _ 1 _ 4 _ 1",0
"648","Northern Cape",6,1,4,2,"N_ 6 _ 1 _ 4 _ 2","dN_ 6 _ 1 _ 4 _ 2",0
"649","Northern Cape",6,2,1,1,"N_ 6 _ 2 _ 1 _ 1","dN_ 6 _ 2 _ 1 _ 1",0.540916007240593
"650","Northern Cape",6,2,1,2,"N_ 6 _ 2 _ 1 _ 2","dN_ 6 _ 2 _ 1 _ 2",1.92268097017584
"651","Northern Cape",6,2,2,1,"N_ 6 _ 2 _ 2 _ 1","dN_ 6 _ 2 _ 2 _ 1",0
"652","Northern Cape",6,2,2,2,"N_ 6 _ 2 _ 2 _ 2","dN_ 6 _ 2 _ 2 _ 2",0
"653","Northern Cape",6,2,3,1,"N_ 6 _ 2 _ 3 _ 1","dN_ 6 _ 2 _ 3 _ 1",0
"654","Northern Cape",6,2,3,2,"N_ 6 _ 2 _ 3 _ 2","dN_ 6 _ 2 _ 3 _ 2",0
"655","Northern Cape",6,2,4,1,"N_ 6 _ 2 _ 4 _ 1","dN_ 6 _ 2 _ 4 _ 1",0
"656","Northern Cape",6,2,4,2,"N_ 6 _ 2 _ 4 _ 2","dN_ 6 _ 2 _ 4 _ 2",0
"657","Northern Cape",7,1,1,1,"N_ 7 _ 1 _ 1 _ 1","dN_ 7 _ 1 _ 1 _ 1",0
"658","Northern Cape",7,1,1,2,"N_ 7 _ 1 _ 1 _ 2","dN_ 7 _ 1 _ 1 _ 2",0
"659","Northern Cape",7,1,2,1,"N_ 7 _ 1 _ 2 _ 1","dN_ 7 _ 1 _ 2 _ 1",0
"660","Northern Cape",7,1,2,2,"N_ 7 _ 1 _ 2 _ 2","dN_ 7 _ 1 _ 2 _ 2",0
"661","Northern Cape",7,1,3,1,"N_ 7 _ 1 _ 3 _ 1","dN_ 7 _ 1 _ 3 _ 1",0
"662","Northern Cape",7,1,3,2,"N_ 7 _ 1 _ 3 _ 2","dN_ 7 _ 1 _ 3 _ 2",0
"663","Northern Cape",7,1,4,1,"N_ 7 _ 1 _ 4 _ 1","dN_ 7 _ 1 _ 4 _ 1",0
"664","Northern Cape",7,1,4,2,"N_ 7 _ 1 _ 4 _ 2","dN_ 7 _ 1 _ 4 _ 2",0
"665","Northern Cape",7,2,1,1,"N_ 7 _ 2 _ 1 _ 1","dN_ 7 _ 2 _ 1 _ 1",0
"666","Northern Cape",7,2,1,2,"N_ 7 _ 2 _ 1 _ 2","dN_ 7 _ 2 _ 1 _ 2",0
"667","Northern Cape",7,2,2,1,"N_ 7 _ 2 _ 2 _ 1","dN_ 7 _ 2 _ 2 _ 1",0
"668","Northern Cape",7,2,2,2,"N_ 7 _ 2 _ 2 _ 2","dN_ 7 _ 2 _ 2 _ 2",0
"669","Northern Cape",7,2,3,1,"N_ 7 _ 2 _ 3 _ 1","dN_ 7 _ 2 _ 3 _ 1",0
"670","Northern Cape",7,2,3,2,"N_ 7 _ 2 _ 3 _ 2","dN_ 7 _ 2 _ 3 _ 2",0
"671","Northern Cape",7,2,4,1,"N_ 7 _ 2 _ 4 _ 1","dN_ 7 _ 2 _ 4 _ 1",0
"672","Northern Cape",7,2,4,2,"N_ 7 _ 2 _ 4 _ 2","dN_ 7 _ 2 _ 4 _ 2",0
"673","Eastern Cape",1,1,1,1,"N_ 1 _ 1 _ 1 _ 1","dN_ 1 _ 1 _ 1 _ 1",24178.3200993582
"674","Eastern Cape",1,1,1,2,"N_ 1 _ 1 _ 1 _ 2","dN_ 1 _ 1 _ 1 _ 2",27395.8789062947
"675","Eastern Cape",1,1,2,1,"N_ 1 _ 1 _ 2 _ 1","dN_ 1 _ 1 _ 2 _ 1",0
"676","Eastern Cape",1,1,2,2,"N_ 1 _ 1 _ 2 _ 2","dN_ 1 _ 1 _ 2 _ 2",0
"677","Eastern Cape",1,1,3,1,"N_ 1 _ 1 _ 3 _ 1","dN_ 1 _ 1 _ 3 _ 1",0
"678","Eastern Cape",1,1,3,2,"N_ 1 _ 1 _ 3 _ 2","dN_ 1 _ 1 _ 3 _ 2",0
"679","Eastern Cape",1,1,4,1,"N_ 1 _ 1 _ 4 _ 1","dN_ 1 _ 1 _ 4 _ 1",0
"680","Eastern Cape",1,1,4,2,"N_ 1 _ 1 _ 4 _ 2","dN_ 1 _ 1 _ 4 _ 2",0
"681","Eastern Cape",1,2,1,1,"N_ 1 _ 2 _ 1 _ 1","dN_ 1 _ 2 _ 1 _ 1",0
"682","Eastern Cape",1,2,1,2,"N_ 1 _ 2 _ 1 _ 2","dN_ 1 _ 2 _ 1 _ 2",0
"683","Eastern Cape",1,2,2,1,"N_ 1 _ 2 _ 2 _ 1","dN_ 1 _ 2 _ 2 _ 1",0
"684","Eastern Cape",1,2,2,2,"N_ 1 _ 2 _ 2 _ 2","dN_ 1 _ 2 _ 2 _ 2",0
"685","Eastern Cape",1,2,3,1,"N_ 1 _ 2 _ 3 _ 1","dN_ 1 _ 2 _ 3 _ 1",0
"686","Eastern Cape",1,2,3,2,"N_ 1 _ 2 _ 3 _ 2","dN_ 1 _ 2 _ 3 _ 2",0
"687","Eastern Cape",1,2,4,1,"N_ 1 _ 2 _ 4 _ 1","dN_ 1 _ 2 _ 4 _ 1",0
"688","Eastern Cape",1,2,4,2,"N_ 1 _ 2 _ 4 _ 2","dN_ 1 _ 2 _ 4 _ 2",0
"689","Eastern Cape",2,1,1,1,"N_ 2 _ 1 _ 1 _ 1","dN_ 2 _ 1 _ 1 _ 1",2869.54833530346
"690","Eastern Cape",2,1,1,2,"N_ 2 _ 1 _ 1 _ 2","dN_ 2 _ 1 _ 1 _ 2",3275.06936216087
"691","Eastern Cape",2,1,2,1,"N_ 2 _ 1 _ 2 _ 1","dN_ 2 _ 1 _ 2 _ 1",0
"692","Eastern Cape",2,1,2,2,"N_ 2 _ 1 _ 2 _ 2","dN_ 2 _ 1 _ 2 _ 2",0
"693","Eastern Cape",2,1,3,1,"N_ 2 _ 1 _ 3 _ 1","dN_ 2 _ 1 _ 3 _ 1",0
"694","Eastern Cape",2,1,3,2,"N_ 2 _ 1 _ 3 _ 2","dN_ 2 _ 1 _ 3 _ 2",0
"695","Eastern Cape",2,1,4,1,"N_ 2 _ 1 _ 4 _ 1","dN_ 2 _ 1 _ 4 _ 1",0
"696","Eastern Cape",2,1,4,2,"N_ 2 _ 1 _ 4 _ 2","dN_ 2 _ 1 _ 4 _ 2",0
"697","Eastern Cape",2,2,1,1,"N_ 2 _ 2 _ 1 _ 1","dN_ 2 _ 2 _ 1 _ 1",107.161556090171
"698","Eastern Cape",2,2,1,2,"N_ 2 _ 2 _ 1 _ 2","dN_ 2 _ 2 _ 1 _ 2",122.305494852481
"699","Eastern Cape",2,2,2,1,"N_ 2 _ 2 _ 2 _ 1","dN_ 2 _ 2 _ 2 _ 1",0
"700","Eastern Cape",2,2,2,2,"N_ 2 _ 2 _ 2 _ 2","dN_ 2 _ 2 _ 2 _ 2",0
"701","Eastern Cape",2,2,3,1,"N_ 2 _ 2 _ 3 _ 1","dN_ 2 _ 2 _ 3 _ 1",0
"702","Eastern Cape",2,2,3,2,"N_ 2 _ 2 _ 3 _ 2","dN_ 2 _ 2 _ 3 _ 2",0
"703","Eastern Cape",2,2,4,1,"N_ 2 _ 2 _ 4 _ 1","dN_ 2 _ 2 _ 4 _ 1",0
"704","Eastern Cape",2,2,4,2,"N_ 2 _ 2 _ 4 _ 2","dN_ 2 _ 2 _ 4 _ 2",0
"705","Eastern Cape",3,1,1,1,"N_ 3 _ 1 _ 1 _ 1","dN_ 3 _ 1 _ 1 _ 1",18652.0641794725
"706","Eastern Cape",3,1,1,2,"N_ 3 _ 1 _ 1 _ 2","dN_ 3 _ 1 _ 1 _ 2",21287.9508540456
"707","Eastern Cape",3,1,2,1,"N_ 3 _ 1 _ 2 _ 1","dN_ 3 _ 1 _ 2 _ 1",0
"708","Eastern Cape",3,1,2,2,"N_ 3 _ 1 _ 2 _ 2","dN_ 3 _ 1 _ 2 _ 2",0
"709","Eastern Cape",3,1,3,1,"N_ 3 _ 1 _ 3 _ 1","dN_ 3 _ 1 _ 3 _ 1",0
"710","Eastern Cape",3,1,3,2,"N_ 3 _ 1 _ 3 _ 2","dN_ 3 _ 1 _ 3 _ 2",0
"711","Eastern Cape",3,1,4,1,"N_ 3 _ 1 _ 4 _ 1","dN_ 3 _ 1 _ 4 _ 1",0
"712","Eastern Cape",3,1,4,2,"N_ 3 _ 1 _ 4 _ 2","dN_ 3 _ 1 _ 4 _ 2",0
"713","Eastern Cape",3,2,1,1,"N_ 3 _ 2 _ 1 _ 1","dN_ 3 _ 2 _ 1 _ 1",696.55011458611
"714","Eastern Cape",3,2,1,2,"N_ 3 _ 2 _ 1 _ 2","dN_ 3 _ 2 _ 1 _ 2",794.985716541124
"715","Eastern Cape",3,2,2,1,"N_ 3 _ 2 _ 2 _ 1","dN_ 3 _ 2 _ 2 _ 1",0
"716","Eastern Cape",3,2,2,2,"N_ 3 _ 2 _ 2 _ 2","dN_ 3 _ 2 _ 2 _ 2",0
"717","Eastern Cape",3,2,3,1,"N_ 3 _ 2 _ 3 _ 1","dN_ 3 _ 2 _ 3 _ 1",0
"718","Eastern Cape",3,2,3,2,"N_ 3 _ 2 _ 3 _ 2","dN_ 3 _ 2 _ 3 _ 2",0
"719","Eastern Cape",3,2,4,1,"N_ 3 _ 2 _ 4 _ 1","dN_ 3 _ 2 _ 4 _ 1",0
"720","Eastern Cape",3,2,4,2,"N_ 3 _ 2 _ 4 _ 2","dN_ 3 _ 2 _ 4 _ 2",0
"721","Eastern Cape",4,1,1,1,"N_ 4 _ 1 _ 1 _ 1","dN_ 4 _ 1 _ 1 _ 1",0
"722","Eastern Cape",4,1,1,2,"N_ 4 _ 1 _ 1 _ 2","dN_ 4 _ 1 _ 1 _ 2",0
"723","Eastern Cape",4,1,2,1,"N_ 4 _ 1 _ 2 _ 1","dN_ 4 _ 1 _ 2 _ 1",0
"724","Eastern Cape",4,1,2,2,"N_ 4 _ 1 _ 2 _ 2","dN_ 4 _ 1 _ 2 _ 2",0
"725","Eastern Cape",4,1,3,1,"N_ 4 _ 1 _ 3 _ 1","dN_ 4 _ 1 _ 3 _ 1",0
"726","Eastern Cape",4,1,3,2,"N_ 4 _ 1 _ 3 _ 2","dN_ 4 _ 1 _ 3 _ 2",0
"727","Eastern Cape",4,1,4,1,"N_ 4 _ 1 _ 4 _ 1","dN_ 4 _ 1 _ 4 _ 1",0
"728","Eastern Cape",4,1,4,2,"N_ 4 _ 1 _ 4 _ 2","dN_ 4 _ 1 _ 4 _ 2",0
"729","Eastern Cape",4,2,1,1,"N_ 4 _ 2 _ 1 _ 1","dN_ 4 _ 2 _ 1 _ 1",0
"730","Eastern Cape",4,2,1,2,"N_ 4 _ 2 _ 1 _ 2","dN_ 4 _ 2 _ 1 _ 2",0
"731","Eastern Cape",4,2,2,1,"N_ 4 _ 2 _ 2 _ 1","dN_ 4 _ 2 _ 2 _ 1",0
"732","Eastern Cape",4,2,2,2,"N_ 4 _ 2 _ 2 _ 2","dN_ 4 _ 2 _ 2 _ 2",0
"733","Eastern Cape",4,2,3,1,"N_ 4 _ 2 _ 3 _ 1","dN_ 4 _ 2 _ 3 _ 1",0
"734","Eastern Cape",4,2,3,2,"N_ 4 _ 2 _ 3 _ 2","dN_ 4 _ 2 _ 3 _ 2",0
"735","Eastern Cape",4,2,4,1,"N_ 4 _ 2 _ 4 _ 1","dN_ 4 _ 2 _ 4 _ 1",0
"736","Eastern Cape",4,2,4,2,"N_ 4 _ 2 _ 4 _ 2","dN_ 4 _ 2 _ 4 _ 2",0
"737","Eastern Cape",5,1,1,1,"N_ 5 _ 1 _ 1 _ 1","dN_ 5 _ 1 _ 1 _ 1",0
"738","Eastern Cape",5,1,1,2,"N_ 5 _ 1 _ 1 _ 2","dN_ 5 _ 1 _ 1 _ 2",0
"739","Eastern Cape",5,1,2,1,"N_ 5 _ 1 _ 2 _ 1","dN_ 5 _ 1 _ 2 _ 1",0
"740","Eastern Cape",5,1,2,2,"N_ 5 _ 1 _ 2 _ 2","dN_ 5 _ 1 _ 2 _ 2",0
"741","Eastern Cape",5,1,3,1,"N_ 5 _ 1 _ 3 _ 1","dN_ 5 _ 1 _ 3 _ 1",0
"742","Eastern Cape",5,1,3,2,"N_ 5 _ 1 _ 3 _ 2","dN_ 5 _ 1 _ 3 _ 2",0
"743","Eastern Cape",5,1,4,1,"N_ 5 _ 1 _ 4 _ 1","dN_ 5 _ 1 _ 4 _ 1",0
"744","Eastern Cape",5,1,4,2,"N_ 5 _ 1 _ 4 _ 2","dN_ 5 _ 1 _ 4 _ 2",0
"745","Eastern Cape",5,2,1,1,"N_ 5 _ 2 _ 1 _ 1","dN_ 5 _ 2 _ 1 _ 1",0
"746","Eastern Cape",5,2,1,2,"N_ 5 _ 2 _ 1 _ 2","dN_ 5 _ 2 _ 1 _ 2",0
"747","Eastern Cape",5,2,2,1,"N_ 5 _ 2 _ 2 _ 1","dN_ 5 _ 2 _ 2 _ 1",0
"748","Eastern Cape",5,2,2,2,"N_ 5 _ 2 _ 2 _ 2","dN_ 5 _ 2 _ 2 _ 2",0
"749","Eastern Cape",5,2,3,1,"N_ 5 _ 2 _ 3 _ 1","dN_ 5 _ 2 _ 3 _ 1",0
"750","Eastern Cape",5,2,3,2,"N_ 5 _ 2 _ 3 _ 2","dN_ 5 _ 2 _ 3 _ 2",0
"751","Eastern Cape",5,2,4,1,"N_ 5 _ 2 _ 4 _ 1","dN_ 5 _ 2 _ 4 _ 1",0
"752","Eastern Cape",5,2,4,2,"N_ 5 _ 2 _ 4 _ 2","dN_ 5 _ 2 _ 4 _ 2",0
"753","Eastern Cape",6,1,1,1,"N_ 6 _ 1 _ 1 _ 1","dN_ 6 _ 1 _ 1 _ 1",100.451192543802
"754","Eastern Cape",6,1,1,2,"N_ 6 _ 1 _ 1 _ 2","dN_ 6 _ 1 _ 1 _ 2",517.695738545721
"755","Eastern Cape",6,1,2,1,"N_ 6 _ 1 _ 2 _ 1","dN_ 6 _ 1 _ 2 _ 1",0
"756","Eastern Cape",6,1,2,2,"N_ 6 _ 1 _ 2 _ 2","dN_ 6 _ 1 _ 2 _ 2",0
"757","Eastern Cape",6,1,3,1,"N_ 6 _ 1 _ 3 _ 1","dN_ 6 _ 1 _ 3 _ 1",0
"758","Eastern Cape",6,1,3,2,"N_ 6 _ 1 _ 3 _ 2","dN_ 6 _ 1 _ 3 _ 2",0
"759","Eastern Cape",6,1,4,1,"N_ 6 _ 1 _ 4 _ 1","dN_ 6 _ 1 _ 4 _ 1",0
"760","Eastern Cape",6,1,4,2,"N_ 6 _ 1 _ 4 _ 2","dN_ 6 _ 1 _ 4 _ 2",0
"761","Eastern Cape",6,2,1,1,"N_ 6 _ 2 _ 1 _ 1","dN_ 6 _ 2 _ 1 _ 1",0.370565240312977
"762","Eastern Cape",6,2,1,2,"N_ 6 _ 2 _ 1 _ 2","dN_ 6 _ 2 _ 1 _ 2",1.64788496500291
"763","Eastern Cape",6,2,2,1,"N_ 6 _ 2 _ 2 _ 1","dN_ 6 _ 2 _ 2 _ 1",0
"764","Eastern Cape",6,2,2,2,"N_ 6 _ 2 _ 2 _ 2","dN_ 6 _ 2 _ 2 _ 2",0
"765","Eastern Cape",6,2,3,1,"N_ 6 _ 2 _ 3 _ 1","dN_ 6 _ 2 _ 3 _ 1",0
"766","Eastern Cape",6,2,3,2,"N_ 6 _ 2 _ 3 _ 2","dN_ 6 _ 2 _ 3 _ 2",0
"767","Eastern Cape",6,2,4,1,"N_ 6 _ 2 _ 4 _ 1","dN_ 6 _ 2 _ 4 _ 1",0
"768","Eastern Cape",6,2,4,2,"N_ 6 _ 2 _ 4 _ 2","dN_ 6 _ 2 _ 4 _ 2",0
"769","Eastern Cape",7,1,1,1,"N_ 7 _ 1 _ 1 _ 1","dN_ 7 _ 1 _ 1 _ 1",0
"770","Eastern Cape",7,1,1,2,"N_ 7 _ 1 _ 1 _ 2","dN_ 7 _ 1 _ 1 _ 2",0
"771","Eastern Cape",7,1,2,1,"N_ 7 _ 1 _ 2 _ 1","dN_ 7 _ 1 _ 2 _ 1",0
"772","Eastern Cape",7,1,2,2,"N_ 7 _ 1 _ 2 _ 2","dN_ 7 _ 1 _ 2 _ 2",0
"773","Eastern Cape",7,1,3,1,"N_ 7 _ 1 _ 3 _ 1","dN_ 7 _ 1 _ 3 _ 1",0
"774","Eastern Cape",7,1,3,2,"N_ 7 _ 1 _ 3 _ 2","dN_ 7 _ 1 _ 3 _ 2",0
"775","Eastern Cape",7,1,4,1,"N_ 7 _ 1 _ 4 _ 1","dN_ 7 _ 1 _ 4 _ 1",0
"776","Eastern Cape",7,1,4,2,"N_ 7 _ 1 _ 4 _ 2","dN_ 7 _ 1 _ 4 _ 2",0
"777","Eastern Cape",7,2,1,1,"N_ 7 _ 2 _ 1 _ 1","dN_ 7 _ 2 _ 1 _ 1",0
"778","Eastern Cape",7,2,1,2,"N_ 7 _ 2 _ 1 _ 2","dN_ 7 _ 2 _ 1 _ 2",0
"779","Eastern Cape",7,2,2,1,"N_ 7 _ 2 _ 2 _ 1","dN_ 7 _ 2 _ 2 _ 1",0
"780","Eastern Cape",7,2,2,2,"N_ 7 _ 2 _ 2 _ 2","dN_ 7 _ 2 _ 2 _ 2",0
"781","Eastern Cape",7,2,3,1,"N_ 7 _ 2 _ 3 _ 1","dN_ 7 _ 2 _ 3 _ 1",0
"782","Eastern Cape",7,2,3,2,"N_ 7 _ 2 _ 3 _ 2","dN_ 7 _ 2 _ 3 _ 2",0
"783","Eastern Cape",7,2,4,1,"N_ 7 _ 2 _ 4 _ 1","dN_ 7 _ 2 _ 4 _ 1",0
"784","Eastern Cape",7,2,4,2,"N_ 7 _ 2 _ 4 _ 2","dN_ 7 _ 2 _ 4 _ 2",0
"785","Gauteng",1,1,1,1,"N_ 1 _ 1 _ 1 _ 1","dN_ 1 _ 1 _ 1 _ 1",26399.2747657143
"786","Gauteng",1,1,1,2,"N_ 1 _ 1 _ 1 _ 2","dN_ 1 _ 1 _ 1 _ 2",25721.4901345175
"787","Gauteng",1,1,2,1,"N_ 1 _ 1 _ 2 _ 1","dN_ 1 _ 1 _ 2 _ 1",0
"788","Gauteng",1,1,2,2,"N_ 1 _ 1 _ 2 _ 2","dN_ 1 _ 1 _ 2 _ 2",0
"789","Gauteng",1,1,3,1,"N_ 1 _ 1 _ 3 _ 1","dN_ 1 _ 1 _ 3 _ 1",0
"790","Gauteng",1,1,3,2,"N_ 1 _ 1 _ 3 _ 2","dN_ 1 _ 1 _ 3 _ 2",0
"791","Gauteng",1,1,4,1,"N_ 1 _ 1 _ 4 _ 1","dN_ 1 _ 1 _ 4 _ 1",0
"792","Gauteng",1,1,4,2,"N_ 1 _ 1 _ 4 _ 2","dN_ 1 _ 1 _ 4 _ 2",0
"793","Gauteng",1,2,1,1,"N_ 1 _ 2 _ 1 _ 1","dN_ 1 _ 2 _ 1 _ 1",0
"794","Gauteng",1,2,1,2,"N_ 1 _ 2 _ 1 _ 2","dN_ 1 _ 2 _ 1 _ 2",0
"795","Gauteng",1,2,2,1,"N_ 1 _ 2 _ 2 _ 1","dN_ 1 _ 2 _ 2 _ 1",0
"796","Gauteng",1,2,2,2,"N_ 1 _ 2 _ 2 _ 2","dN_ 1 _ 2 _ 2 _ 2",0
"797","Gauteng",1,2,3,1,"N_ 1 _ 2 _ 3 _ 1","dN_ 1 _ 2 _ 3 _ 1",0
"798","Gauteng",1,2,3,2,"N_ 1 _ 2 _ 3 _ 2","dN_ 1 _ 2 _ 3 _ 2",0
"799","Gauteng",1,2,4,1,"N_ 1 _ 2 _ 4 _ 1","dN_ 1 _ 2 _ 4 _ 1",0
"800","Gauteng",1,2,4,2,"N_ 1 _ 2 _ 4 _ 2","dN_ 1 _ 2 _ 4 _ 2",0
