"","region_name","TB_compartment","DR_compartment","HIV_compartment","G_compartment","compartment_id","dcompartment_id","total_pop"
"801","Gauteng",2,1,1,1,"N_ 2 _ 1 _ 1 _ 1","dN_ 2 _ 1 _ 1 _ 1",3070.11808703871
"802","Gauteng",2,1,1,2,"N_ 2 _ 1 _ 1 _ 2","dN_ 2 _ 1 _ 1 _ 2",3009.87232816529
"803","Gauteng",2,1,2,1,"N_ 2 _ 1 _ 2 _ 1","dN_ 2 _ 1 _ 2 _ 1",0
"804","Gauteng",2,1,2,2,"N_ 2 _ 1 _ 2 _ 2","dN_ 2 _ 1 _ 2 _ 2",0
"805","Gauteng",2,1,3,1,"N_ 2 _ 1 _ 3 _ 1","dN_ 2 _ 1 _ 3 _ 1",0
"806","Gauteng",2,1,3,2,"N_ 2 _ 1 _ 3 _ 2","dN_ 2 _ 1 _ 3 _ 2",0
"807","Gauteng",2,1,4,1,"N_ 2 _ 1 _ 4 _ 1","dN_ 2 _ 1 _ 4 _ 1",0
"808","Gauteng",2,1,4,2,"N_ 2 _ 1 _ 4 _ 2","dN_ 2 _ 1 _ 4 _ 2",0
"809","Gauteng",2,2,1,1,"N_ 2 _ 2 _ 1 _ 1","dN_ 2 _ 2 _ 1 _ 1",114.651712793977
"810","Gauteng",2,2,1,2,"N_ 2 _ 2 _ 1 _ 2","dN_ 2 _ 2 _ 1 _ 2",112.401871176297
"811","Gauteng",2,2,2,1,"N_ 2 _ 2 _ 2 _ 1","dN_ 2 _ 2 _ 2 _ 1",0
"812","Gauteng",2,2,2,2,"N_ 2 _ 2 _ 2 _ 2","dN_ 2 _ 2 _ 2 _ 2",0
"813","Gauteng",2,2,3,1,"N_ 2 _ 2 _ 3 _ 1","dN_ 2 _ 2 _ 3 _ 1",0
"814","Gauteng",2,2,3,2,"N_ 2 _ 2 _ 3 _ 2","dN_ 2 _ 2 _ 3 _ 2",0
"815","Gauteng",2,2,4,1,"N_ 2 _ 2 _ 4 _ 1","dN_ 2 _ 2 _ 4 _ 1",0
"816","Gauteng",2,2,4,2,"N_ 2 _ 2 _ 4 _ 2","dN_ 2 _ 2 _ 4 _ 2",0
"817","Gauteng",3,1,1,1,"N_ 3 _ 1 _ 1 _ 1","dN_ 3 _ 1 _ 1 _ 1",19955.7675657516
"818","Gauteng",3,1,1,2,"N_ 3 _ 1 _ 1 _ 2","dN_ 3 _ 1 _ 1 _ 2",19564.1701330744
"819","Gauteng",3,1,2,1,"N_ 3 _ 1 _ 2 _ 1","dN_ 3 _ 1 _ 2 _ 1",0
"820","Gauteng",3,1,2,2,"N_ 3 _ 1 _ 2 _ 2","dN_ 3 _ 1 _ 2 _ 2",0
"821","Gauteng",3,1,3,1,"N_ 3 _ 1 _ 3 _ 1","dN_ 3 _ 1 _ 3 _ 1",0
"822","Gauteng",3,1,3,2,"N_ 3 _ 1 _ 3 _ 2","dN_ 3 _ 1 _ 3 _ 2",0
"823","Gauteng",3,1,4,1,"N_ 3 _ 1 _ 4 _ 1","dN_ 3 _ 1 _ 4 _ 1",0
"824","Gauteng",3,1,4,2,"N_ 3 _ 1 _ 4 _ 2","dN_ 3 _ 1 _ 4 _ 2",0
"825","Gauteng",3,2,1,1,"N_ 3 _ 2 _ 1 _ 1","dN_ 3 _ 2 _ 1 _ 1",745.236133160848
"826","Gauteng",3,2,1,2,"N_ 3 _ 2 _ 1 _ 2","dN_ 3 _ 2 _ 1 _ 2",730.61216264593
"827","Gauteng",3,2,2,1,"N_ 3 _ 2 _ 2 _ 1","dN_ 3 _ 2 _ 2 _ 1",0
"828","Gauteng",3,2,2,2,"N_ 3 _ 2 _ 2 _ 2","dN_ 3 _ 2 _ 2 _ 2",0
"829","Gauteng",3,2,3,1,"N_ 3 _ 2 _ 3 _ 1","dN_ 3 _ 2 _ 3 _ 1",0
"830","Gauteng",3,2,3,2,"N_ 3 _ 2 _ 3 _ 2","dN_ 3 _ 2 _ 3 _ 2",0
"831","Gauteng",3,2,4,1,"N_ 3 _ 2 _ 4 _ 1","dN_ 3 _ 2 _ 4 _ 1",0
"832","Gauteng",3,2,4,2,"N_ 3 _ 2 _ 4 _ 2","dN_ 3 _ 2 _ 4 _ 2",0
"833","Gauteng",4,1,1,1,"N_ 4 _ 1 _ 1 _ 1","dN_ 4 _ 1 _ 1 _ 1",0
"834","Gauteng",4,1,1,2,"N_ 4 _ 1 _ 1 _ 2","dN_ 4 _ 1 _ 1 _ 2",0
"835","Gauteng",4,1,2,1,"N_ 4 _ 1 _ 2 _ 1","dN_ 4 _ 1 _ 2 _ 1",0
"836","Gauteng",4,1,2,2,"N_ 4 _ 1 _ 2 _ 2","dN_ 4 _ 1 _ 2 _ 2",0
"837","Gauteng",4,1,3,1,"N_ 4 _ 1 _ 3 _ 1","dN_ 4 _ 1 _ 3 _ 1",0
"838","Gauteng",4,1,3,2,"N_ 4 _ 1 _ 3 _ 2","dN_ 4 _ 1 _ 3 _ 2",0
"839","Gauteng",4,1,4,1,"N_ 4 _ 1 _ 4 _ 1","dN_ 4 _ 1 _ 4 _ 1",0
"840","Gauteng",4,1,4,2,"N_ 4 _ 1 _ 4 _ 2","dN_ 4 _ 1 _ 4 _ 2",0
"841","Gauteng",4,2,1,1,"N_ 4 _ 2 _ 1 _ 1","dN_ 4 _ 2 _ 1 _ 1",0
"842","Gauteng",4,2,1,2,"N_ 4 _ 2 _ 1 _ 2","dN_ 4 _ 2 _ 1 _ 2",0
"843","Gauteng",4,2,2,1,"N_ 4 _ 2 _ 2 _ 1","dN_ 4 _ 2 _ 2 _ 1",0
"844","Gauteng",4,2,2,2,"N_ 4 _ 2 _ 2 _ 2","dN_ 4 _ 2 _ 2 _ 2",0
"845","Gauteng",4,2,3,1,"N_ 4 _ 2 _ 3 _ 1","dN_ 4 _ 2 _ 3 _ 1",0
"846","Gauteng",4,2,3,2,"N_ 4 _ 2 _ 3 _ 2","dN_ 4 _ 2 _ 3 _ 2",0
"847","Gauteng",4,2,4,1,"N_ 4 _ 2 _ 4 _ 1","dN_ 4 _ 2 _ 4 _ 1",0
"848","Gauteng",4,2,4,2,"N_ 4 _ 2 _ 4 _ 2","dN_ 4 _ 2 _ 4 _ 2",0
"849","Gauteng",5,1,1,1,"N_ 5 _ 1 _ 1 _ 1","dN_ 5 _ 1 _ 1 _ 1",0
"850","Gauteng",5,1,1,2,"N_ 5 _ 1 _ 1 _ 2","dN_ 5 _ 1 _ 1 _ 2",0
"851","Gauteng",5,1,2,1,"N_ 5 _ 1 _ 2 _ 1","dN_ 5 _ 1 _ 2 _ 1",0
"852","Gauteng",5,1,2,2,"N_ 5 _ 1 _ 2 _ 2","dN_ 5 _ 1 _ 2 _ 2",0
"853","Gauteng",5,1,3,1,"N_ 5 _ 1 _ 3 _ 1","dN_ 5 _ 1 _ 3 _ 1",0
"854","Gauteng",5,1,3,2,"N_ 5 _ 1 _ 3 _ 2","dN_ 5 _ 1 _ 3 _ 2",0
"855","Gauteng",5,1,4,1,"N_ 5 _ 1 _ 4 _ 1","dN_ 5 _ 1 _ 4 _ 1",0
"856","Gauteng",5,1,4,2,"N_ 5 _ 1 _ 4 _ 2","dN_ 5 _ 1 _ 4 _ 2",0
"857","Gauteng",5,2,1,1,"N_ 5 _ 2 _ 1 _ 1","dN_ 5 _ 2 _ 1 _ 1",0
"858","Gauteng",5,2,1,2,"N_ 5 _ 2 _ 1 _ 2","dN_ 5 _ 2 _ 1 _ 2",0
"859","Gauteng",5,2,2,1,"N_ 5 _ 2 _ 2 _ 1","dN_ 5 _ 2 _ 2 _ 1",0
"860","Gauteng",5,2,2,2,"N_ 5 _ 2 _ 2 _ 2","dN_ 5 _ 2 _ 2 _ 2",0
"861","Gauteng",5,2,3,1,"N_ 5 _ 2 _ 3 _ 1","dN_ 5 _ 2 _ 3 _ 1",0
"862","Gauteng",5,2,3,2,"N_ 5 _ 2 _ 3 _ 2","dN_ 5 _ 2 _ 3 _ 2",0
"863","Gauteng",5,2,4,1,"N_ 5 _ 2 _ 4 _ 1","dN_ 5 _ 2 _ 4 _ 1",0
"864","Gauteng",5,2,4,2,"N_ 5 _ 2 _ 4 _ 2","dN_ 5 _ 2 _ 4 _ 2",0
"865","Gauteng",6,1,1,1,"N_ 6 _ 1 _ 1 _ 1","dN_ 6 _ 1 _ 1 _ 1",111.039373283916
"866","Gauteng",6,1,1,2,"N_ 6 _ 1 _ 1 _ 2","dN_ 6 _ 1 _ 1 _ 2",463.689964929184
"867","Gauteng",6,1,2,1,"N_ 6 _ 1 _ 2 _ 1","dN_ 6 _ 1 _ 2 _ 1",0
"868","Gauteng",6,1,2,2,"N_ 6 _ 1 _ 2 _ 2","dN_ 6 _ 1 _ 2 _ 2",0
"869","Gauteng",6,1,3,1,"N_ 6 _ 1 _ 3 _ 1","dN_ 6 _ 1 _ 3 _ 1",0
"870","Gauteng",6,1,3,2,"N_ 6 _ 1 _ 3 _ 2","dN_ 6 _ 1 _ 3 _ 2",0
"871","Gauteng",6,1,4,1,"N_ 6 _ 1 _ 4 _ 1","dN_ 6 _ 1 _ 4 _ 1",0
"872","Gauteng",6,1,4,2,"N_ 6 _ 1 _ 4 _ 2","dN_ 6 _ 1 _ 4 _ 2",0
"873","Gauteng",6,2,1,1,"N_ 6 _ 2 _ 1 _ 1","dN_ 6 _ 2 _ 1 _ 1",0.384826271354678
"874","Gauteng",6,2,1,2,"N_ 6 _ 2 _ 1 _ 2","dN_ 6 _ 2 _ 1 _ 2",1.29094147681189
"875","Gauteng",6,2,2,1,"N_ 6 _ 2 _ 2 _ 1","dN_ 6 _ 2 _ 2 _ 1",0
"876","Gauteng",6,2,2,2,"N_ 6 _ 2 _ 2 _ 2","dN_ 6 _ 2 _ 2 _ 2",0
"877","Gauteng",6,2,3,1,"N_ 6 _ 2 _ 3 _ 1","dN_ 6 _ 2 _ 3 _ 1",0
"878","Gauteng",6,2,3,2,"N_ 6 _ 2 _ 3 _ 2","dN_ 6 _ 2 _ 3 _ 2",0
"879","Gauteng",6,2,4,1,"N_ 6 _ 2 _ 4 _ 1","dN_ 6 _ 2 _ 4 _ 1",0
"880","Gauteng",6,2,4,2,"N_ 6 _ 2 _ 4 _ 2","dN_ 6 _ 2 _ 4 _ 2",0
"881","Gauteng",7,1,1,1,"N_ 7 _ 1 _ 1 _ 1","dN_ 7 _ 1 _ 1 _ 1",0
"882","Gauteng",7,1,1,2,"N_ 7 _ 1 _ 1 _ 2","dN_ 7 _ 1 _ 1 _ 2",0
"883","Gauteng",7,1,2,1,"N_ 7 _ 1 _ 2 _ 1","dN_ 7 _ 1 _ 2 _ 1",0
"884","Gauteng",7,1,2,2,"N_ 7 _ 1 _ 2 _ 2","dN_ 7 _ 1 _ 2 _ 2",0
"885","Gauteng",7,1,3,1,"N_ 7 _ 1 _ 3 _ 1","dN_ 7 _ 1 _ 3 _ 1",0
"886","Gauteng",7,1,3,2,"N_ 7 _ 1 _ 3 _ 2","dN_ 7 _ 1 _ 3 _ 2",0
"887","Gauteng",7,1,4,1,"N_ 7 _ 1 _ 4 _ 1","dN_ 7 _ 1 _ 4 _ 1",0
"888","Gauteng",7,1,4,2,"N_ 7 _ 1 _ 4 _ 2","dN_ 7 _ 1 _ 4 _ 2",0
"889","Gauteng",7,2,1,1,"N_ 7 _ 2 _ 1 _ 1","dN_ 7 _ 2 _ 1 _ 1",0
"890","Gauteng",7,2,1,2,"N_ 7 _ 2 _ 1 _ 2","dN_ 7 _ 2 _ 1 _ 2",0
"891","Gauteng",7,2,2,1,"N_ 7 _ 2 _ 2 _ 1","dN_ 7 _ 2 _ 2 _ 1",0
"892","Gauteng",7,2,2,2,"N_ 7 _ 2 _ 2 _ 2","dN_ 7 _ 2 _ 2 _ 2",0
"893","Gauteng",7,2,3,1,"N_ 7 _ 2 _ 3 _ 1","dN_ 7 _ 2 _ 3 _ 1",0
"894","Gauteng",7,2,3,2,"N_ 7 _ 2 _ 3 _ 2","dN_ 7 _ 2 _ 3 _ 2",0
"895","Gauteng",7,2,4,1,"N_ 7 _ 2 _ 4 _ 1","dN_ 7 _ 2 _ 4 _ 1",0
"896","Gauteng",7,2,4,2,"N_ 7 _ 2 _ 4 _ 2","dN_ 7 _ 2 _ 4 _ 2",0
"897","Free State",1,1,1,1,"N_ 1 _ 1 _ 1 _ 1","dN_ 1 _ 1 _ 1 _ 1",25092.6654262868
"898","Free State",1,1,1,2,"N_ 1 _ 1 _ 1 _ 2","dN_ 1 _ 1 _ 1 _ 2",26174.3682178662
"899","Free State",1,1,2,1,"N_ 1 _ 1 _ 2 _ 1","dN_ 1 _ 1 _ 2 _ 1",0
"900","Free State",1,1,2,2,"N_ 1 _ 1 _ 2 _ 2","dN_ 1 _ 1 _ 2 _ 2",0
"901","Free State",1,1,3,1,"N_ 1 _ 1 _ 3 _ 1","dN_ 1 _ 1 _ 3 _ 1",0
"902","Free State",1,1,3,2,"N_ 1 _ 1 _ 3 _ 2","dN_ 1 _ 1 _ 3 _ 2",0
"903","Free State",1,1,4,1,"N_ 1 _ 1 _ 4 _ 1","dN_ 1 _ 1 _ 4 _ 1",0
"904","Free State",1,1,4,2,"N_ 1 _ 1 _ 4 _ 2","dN_ 1 _ 1 _ 4 _ 2",0
"905","Free State",1,2,1,1,"N_ 1 _ 2 _ 1 _ 1","dN_ 1 _ 2 _ 1 _ 1",0
"906","Free State",1,2,1,2,"N_ 1 _ 2 _ 1 _ 2","dN_ 1 _ 2 _ 1 _ 2",0
"907","Free State",1,2,2,1,"N_ 1 _ 2 _ 2 _ 1","dN_ 1 _ 2 _ 2 _ 1",0
"908","Free State",1,2,2,2,"N_ 1 _ 2 _ 2 _ 2","dN_ 1 _ 2 _ 2 _ 2",0
"909","Free State",1,2,3,1,"N_ 1 _ 2 _ 3 _ 1","dN_ 1 _ 2 _ 3 _ 1",0
"910","Free State",1,2,3,2,"N_ 1 _ 2 _ 3 _ 2","dN_ 1 _ 2 _ 3 _ 2",0
"911","Free State",1,2,4,1,"N_ 1 _ 2 _ 4 _ 1","dN_ 1 _ 2 _ 4 _ 1",0
"912","Free State",1,2,4,2,"N_ 1 _ 2 _ 4 _ 2","dN_ 1 _ 2 _ 4 _ 2",0
"913","Free State",2,1,1,1,"N_ 2 _ 1 _ 1 _ 1","dN_ 2 _ 1 _ 1 _ 1",3007.6011761071
"914","Free State",2,1,1,2,"N_ 2 _ 1 _ 1 _ 2","dN_ 2 _ 1 _ 1 _ 2",3171.55288959135
"915","Free State",2,1,2,1,"N_ 2 _ 1 _ 2 _ 1","dN_ 2 _ 1 _ 2 _ 1",0
"916","Free State",2,1,2,2,"N_ 2 _ 1 _ 2 _ 2","dN_ 2 _ 1 _ 2 _ 2",0
"917","Free State",2,1,3,1,"N_ 2 _ 1 _ 3 _ 1","dN_ 2 _ 1 _ 3 _ 1",0
"918","Free State",2,1,3,2,"N_ 2 _ 1 _ 3 _ 2","dN_ 2 _ 1 _ 3 _ 2",0
"919","Free State",2,1,4,1,"N_ 2 _ 1 _ 4 _ 1","dN_ 2 _ 1 _ 4 _ 1",0
"920","Free State",2,1,4,2,"N_ 2 _ 1 _ 4 _ 2","dN_ 2 _ 1 _ 4 _ 2",0
"921","Free State",2,2,1,1,"N_ 2 _ 2 _ 1 _ 1","dN_ 2 _ 2 _ 1 _ 1",112.317056369145
"922","Free State",2,2,1,2,"N_ 2 _ 2 _ 1 _ 2","dN_ 2 _ 2 _ 1 _ 2",118.439734466067
"923","Free State",2,2,2,1,"N_ 2 _ 2 _ 2 _ 1","dN_ 2 _ 2 _ 2 _ 1",0
"924","Free State",2,2,2,2,"N_ 2 _ 2 _ 2 _ 2","dN_ 2 _ 2 _ 2 _ 2",0
"925","Free State",2,2,3,1,"N_ 2 _ 2 _ 3 _ 1","dN_ 2 _ 2 _ 3 _ 1",0
"926","Free State",2,2,3,2,"N_ 2 _ 2 _ 3 _ 2","dN_ 2 _ 2 _ 3 _ 2",0
"927","Free State",2,2,4,1,"N_ 2 _ 2 _ 4 _ 1","dN_ 2 _ 2 _ 4 _ 1",0
"928","Free State",2,2,4,2,"N_ 2 _ 2 _ 4 _ 2","dN_ 2 _ 2 _ 4 _ 2",0
"929","Free State",3,1,1,1,"N_ 3 _ 1 _ 1 _ 1","dN_ 3 _ 1 _ 1 _ 1",19549.4076446962
"930","Free State",3,1,1,2,"N_ 3 _ 1 _ 1 _ 2","dN_ 3 _ 1 _ 1 _ 2",20615.0937823438
"931","Free State",3,1,2,1,"N_ 3 _ 1 _ 2 _ 1","dN_ 3 _ 1 _ 2 _ 1",0
"932","Free State",3,1,2,2,"N_ 3 _ 1 _ 2 _ 2","dN_ 3 _ 1 _ 2 _ 2",0
"933","Free State",3,1,3,1,"N_ 3 _ 1 _ 3 _ 1","dN_ 3 _ 1 _ 3 _ 1",0
"934","Free State",3,1,3,2,"N_ 3 _ 1 _ 3 _ 2","dN_ 3 _ 1 _ 3 _ 2",0
"935","Free State",3,1,4,1,"N_ 3 _ 1 _ 4 _ 1","dN_ 3 _ 1 _ 4 _ 1",0
"936","Free State",3,1,4,2,"N_ 3 _ 1 _ 4 _ 2","dN_ 3 _ 1 _ 4 _ 2",0
"937","Free State",3,2,1,1,"N_ 3 _ 2 _ 1 _ 1","dN_ 3 _ 2 _ 1 _ 1",730.060866399441
"938","Free State",3,2,1,2,"N_ 3 _ 2 _ 1 _ 2","dN_ 3 _ 2 _ 1 _ 2",769.858274029435
"939","Free State",3,2,2,1,"N_ 3 _ 2 _ 2 _ 1","dN_ 3 _ 2 _ 2 _ 1",0
"940","Free State",3,2,2,2,"N_ 3 _ 2 _ 2 _ 2","dN_ 3 _ 2 _ 2 _ 2",0
"941","Free State",3,2,3,1,"N_ 3 _ 2 _ 3 _ 1","dN_ 3 _ 2 _ 3 _ 1",0
"942","Free State",3,2,3,2,"N_ 3 _ 2 _ 3 _ 2","dN_ 3 _ 2 _ 3 _ 2",0
"943","Free State",3,2,4,1,"N_ 3 _ 2 _ 4 _ 1","dN_ 3 _ 2 _ 4 _ 1",0
"944","Free State",3,2,4,2,"N_ 3 _ 2 _ 4 _ 2","dN_ 3 _ 2 _ 4 _ 2",0
"945","Free State",4,1,1,1,"N_ 4 _ 1 _ 1 _ 1","dN_ 4 _ 1 _ 1 _ 1",0
"946","Free State",4,1,1,2,"N_ 4 _ 1 _ 1 _ 2","dN_ 4 _ 1 _ 1 _ 2",0
"947","Free State",4,1,2,1,"N_ 4 _ 1 _ 2 _ 1","dN_ 4 _ 1 _ 2 _ 1",0
"948","Free State",4,1,2,2,"N_ 4 _ 1 _ 2 _ 2","dN_ 4 _ 1 _ 2 _ 2",0
"949","Free State",4,1,3,1,"N_ 4 _ 1 _ 3 _ 1","dN_ 4 _ 1 _ 3 _ 1",0
"950","Free State",4,1,3,2,"N_ 4 _ 1 _ 3 _ 2","dN_ 4 _ 1 _ 3 _ 2",0
"951","Free State",4,1,4,1,"N_ 4 _ 1 _ 4 _ 1","dN_ 4 _ 1 _ 4 _ 1",0
"952","Free State",4,1,4,2,"N_ 4 _ 1 _ 4 _ 2","dN_ 4 _ 1 _ 4 _ 2",0
"953","Free State",4,2,1,1,"N_ 4 _ 2 _ 1 _ 1","dN_ 4 _ 2 _ 1 _ 1",0
"954","Free State",4,2,1,2,"N_ 4 _ 2 _ 1 _ 2","dN_ 4 _ 2 _ 1 _ 2",0
"955","Free State",4,2,2,1,"N_ 4 _ 2 _ 2 _ 1","dN_ 4 _ 2 _ 2 _ 1",0
"956","Free State",4,2,2,2,"N_ 4 _ 2 _ 2 _ 2","dN_ 4 _ 2 _ 2 _ 2",0
"957","Free State",4,2,3,1,"N_ 4 _ 2 _ 3 _ 1","dN_ 4 _ 2 _ 3 _ 1",0
"958","Free State",4,2,3,2,"N_ 4 _ 2 _ 3 _ 2","dN_ 4 _ 2 _ 3 _ 2",0
"959","Free State",4,2,4,1,"N_ 4 _ 2 _ 4 _ 1","dN_ 4 _ 2 _ 4 _ 1",0
"960","Free State",4,2,4,2,"N_ 4 _ 2 _ 4 _ 2","dN_ 4 _ 2 _ 4 _ 2",0
"961","Free State",5,1,1,1,"N_ 5 _ 1 _ 1 _ 1","dN_ 5 _ 1 _ 1 _ 1",0
"962","Free State",5,1,1,2,"N_ 5 _ 1 _ 1 _ 2","dN_ 5 _ 1 _ 1 _ 2",0
"963","Free State",5,1,2,1,"N_ 5 _ 1 _ 2 _ 1","dN_ 5 _ 1 _ 2 _ 1",0
"964","Free State",5,1,2,2,"N_ 5 _ 1 _ 2 _ 2","dN_ 5 _ 1 _ 2 _ 2",0
"965","Free State",5,1,3,1,"N_ 5 _ 1 _ 3 _ 1","dN_ 5 _ 1 _ 3 _ 1",0
"966","Free State",5,1,3,2,"N_ 5 _ 1 _ 3 _ 2","dN_ 5 _ 1 _ 3 _ 2",0
"967","Free State",5,1,4,1,"N_ 5 _ 1 _ 4 _ 1","dN_ 5 _ 1 _ 4 _ 1",0
"968","Free State",5,1,4,2,"N_ 5 _ 1 _ 4 _ 2","dN_ 5 _ 1 _ 4 _ 2",0
"969","Free State",5,2,1,1,"N_ 5 _ 2 _ 1 _ 1","dN_ 5 _ 2 _ 1 _ 1",0
"970","Free State",5,2,1,2,"N_ 5 _ 2 _ 1 _ 2","dN_ 5 _ 2 _ 1 _ 2",0
"971","Free State",5,2,2,1,"N_ 5 _ 2 _ 2 _ 1","dN_ 5 _ 2 _ 2 _ 1",0
"972","Free State",5,2,2,2,"N_ 5 _ 2 _ 2 _ 2","dN_ 5 _ 2 _ 2 _ 2",0
"973","Free State",5,2,3,1,"N_ 5 _ 2 _ 3 _ 1","dN_ 5 _ 2 _ 3 _ 1",0
"974","Free State",5,2,3,2,"N_ 5 _ 2 _ 3 _ 2","dN_ 5 _ 2 _ 3 _ 2",0
"975","Free State",5,2,4,1,"N_ 5 _ 2 _ 4 _ 1","dN_ 5 _ 2 _ 4 _ 1",0
"976","Free State",5,2,4,2,"N_ 5 _ 2 _ 4 _ 2","dN_ 5 _ 2 _ 4 _ 2",0
"977","Free State",6,1,1,1,"N_ 6 _ 1 _ 1 _ 1","dN_ 6 _ 1 _ 1 _ 1",112.904723974479
"978","Free State",6,1,1,2,"N_ 6 _ 1 _ 1 _ 2","dN_ 6 _ 1 _ 1 _ 2",543.644208493865
"979","Free State",6,1,2,1,"N_ 6 _ 1 _ 2 _ 1","dN_ 6 _ 1 _ 2 _ 1",0
"980","Free State",6,1,2,2,"N_ 6 _ 1 _ 2 _ 2","dN_ 6 _ 1 _ 2 _ 2",0
"981","Free State",6,1,3,1,"N_ 6 _ 1 _ 3 _ 1","dN_ 6 _ 1 _ 3 _ 1",0
"982","Free State",6,1,3,2,"N_ 6 _ 1 _ 3 _ 2","dN_ 6 _ 1 _ 3 _ 2",0
"983","Free State",6,1,4,1,"N_ 6 _ 1 _ 4 _ 1","dN_ 6 _ 1 _ 4 _ 1",0
"984","Free State",6,1,4,2,"N_ 6 _ 1 _ 4 _ 2","dN_ 6 _ 1 _ 4 _ 2",0
"985","Free State",6,2,1,1,"N_ 6 _ 2 _ 1 _ 1","dN_ 6 _ 2 _ 1 _ 1",0.445371740352286
"986","Free State",6,2,1,2,"N_ 6 _ 2 _ 1 _ 2","dN_ 6 _ 2 _ 1 _ 2",1.64062763588217
"987","Free State",6,2,2,1,"N_ 6 _ 2 _ 2 _ 1","dN_ 6 _ 2 _ 2 _ 1",0
"988","Free State",6,2,2,2,"N_ 6 _ 2 _ 2 _ 2","dN_ 6 _ 2 _ 2 _ 2",0
"989","Free State",6,2,3,1,"N_ 6 _ 2 _ 3 _ 1","dN_ 6 _ 2 _ 3 _ 1",0
"990","Free State",6,2,3,2,"N_ 6 _ 2 _ 3 _ 2","dN_ 6 _ 2 _ 3 _ 2",0
"991","Free State",6,2,4,1,"N_ 6 _ 2 _ 4 _ 1","dN_ 6 _ 2 _ 4 _ 1",0
"992","Free State",6,2,4,2,"N_ 6 _ 2 _ 4 _ 2","dN_ 6 _ 2 _ 4 _ 2",0
"993","Free State",7,1,1,1,"N_ 7 _ 1 _ 1 _ 1","dN_ 7 _ 1 _ 1 _ 1",0
"994","Free State",7,1,1,2,"N_ 7 _ 1 _ 1 _ 2","dN_ 7 _ 1 _ 1 _ 2",0
"995","Free State",7,1,2,1,"N_ 7 _ 1 _ 2 _ 1","dN_ 7 _ 1 _ 2 _ 1",0
"996","Free State",7,1,2,2,"N_ 7 _ 1 _ 2 _ 2","dN_ 7 _ 1 _ 2 _ 2",0
"997","Free State",7,1,3,1,"N_ 7 _ 1 _ 3 _ 1","dN_ 7 _ 1 _ 3 _ 1",0
"998","Free State",7,1,3,2,"N_ 7 _ 1 _ 3 _ 2","dN_ 7 _ 1 _ 3 _ 2",0
"999","Free State",7,1,4,1,"N_ 7 _ 1 _ 4 _ 1","dN_ 7 _ 1 _ 4 _ 1",0
"1000","Free State",7,1,4,2,"N_ 7 _ 1 _ 4 _ 2","dN_ 7 _ 1 _ 4 _ 2",0
"1001","Free State",7,2,1,1,"N_ 7 _ 2 _ 1 _ 1","dN_ 7 _ 2 _ 1 _ 1",0
"1002","Free State",7,2,1,2,"N_ 7 _ 2 _ 1 _ 2","dN_ 7 _ 2 _ 1 _ 2",0
"1003","Free State",7,2,2,1,"N_ 7 _ 2 _ 2 _ 1","dN_ 7 _ 2 _ 2 _ 1",0
"1004","Free State",7,2,2,2,"N_ 7 _ 2 _ 2 _ 2","dN_ 7 _ 2 _ 2 _ 2",0
"1005","Free State",7,2,3,1,"N_ 7 _ 2 _ 3 _ 1","dN_ 7 _ 2 _ 3 _ 1",0
"1006","Free State",7,2,3,2,"N_ 7 _ 2 _ 3 _ 2","dN_ 7 _ 2 _ 3 _ 2",0
"1007","Free State",7,2,4,1,"N_ 7 _ 2 _ 4 _ 1","dN_ 7 _ 2 _ 4 _ 1",0
"1008","Free State",7,2,4,2,"N_ 7 _ 2 _ 4 _ 2","dN_ 7 _ 2 _ 4 _ 2",0
